"","V11","V1","V2","V5"
"3244",37489189,"2022/03/02","14:06:14.25",0.44
"3245",40197888,"2022/03/02","14:06:56.50",0.47
"3246",37489181,"2022/03/02","14:07:07.57",0.4
"3247",40197928,"2022/03/02","16:09:46.86",1.06
"3248",40197936,"2022/03/02","16:13:29.27",1.26
"3249",40197944,"2022/03/02","16:15:49.75",0.92
"3250",37489197,"2022/03/02","16:16:19.02",0.53
"3251",40197968,"2022/03/02","17:00:18.03",0.73
"3252",40198016,"2022/03/02","17:39:47.63",1.46
"3253",37489205,"2022/03/02","18:10:52.32",1.06
"3254",40198040,"2022/03/02","18:11:11.90",1.49
"3255",40198048,"2022/03/02","18:11:48.59",0.88
"3256",40198088,"2022/03/02","18:32:21.81",1.26
"3257",40198160,"2022/03/02","20:08:39.25",0.6
"3258",40198288,"2022/03/02","22:49:01.98",0.93
"3259",40198320,"2022/03/02","22:55:02.67",2.73
"3260",40198368,"2022/03/02","23:17:35.88",1.59
"3261",40198384,"2022/03/02","23:24:56.10",1.07
"3262",40198480,"2022/03/03","00:21:54.46",2.04
"3263",40198496,"2022/03/03","02:46:34.03",1.05
"3264",40198504,"2022/03/03","02:59:39.87",0.83
"3265",40198512,"2022/03/03","03:06:32.90",1.22
"3266",40198536,"2022/03/03","03:56:26.81",0.87
"3267",40198544,"2022/03/03","04:01:15.21",0.48
"3268",40198560,"2022/03/03","04:53:10.39",0.93
"3269",40198592,"2022/03/03","07:18:17.99",0.57
"3270",40198608,"2022/03/03","08:06:42.51",0.32
"3271",40198616,"2022/03/03","08:36:34.98",0.27
"3272",40198624,"2022/03/03","08:41:22.29",1.18
"3273",40198632,"2022/03/03","08:52:27.63",1.09
"3274",40198640,"2022/03/03","09:49:33.64",1.45
"3275",40198648,"2022/03/03","09:59:41.64",1.04
"3276",40198664,"2022/03/03","10:53:47.01",1.33
"3277",40198672,"2022/03/03","10:55:44.21",0.94
"3278",40198680,"2022/03/03","11:06:53.88",0.35
"3279",40198688,"2022/03/03","11:49:23.42",0.61
"3280",40198696,"2022/03/03","11:57:40.59",1.84
"3281",40198704,"2022/03/03","12:21:27.54",0.86
"3282",40198712,"2022/03/03","12:22:43.19",0.56
"3283",37489221,"2022/03/03","12:22:44.28",0.89
"3284",40198720,"2022/03/03","12:32:51.55",1.32
"3285",40198728,"2022/03/03","12:44:00.92",0.63
"3286",40198736,"2022/03/03","13:17:09.27",0.64
"3287",40198752,"2022/03/03","13:29:40.07",0.89
"3288",40198744,"2022/03/03","13:32:42.88",0.34
"3289",40198760,"2022/03/03","13:38:56.76",1.18
"3290",40198848,"2022/03/03","16:52:28.83",1.1
"3291",40198872,"2022/03/03","17:02:23.82",1.49
"3292",40198880,"2022/03/03","17:11:17.59",0.37
"3293",40198928,"2022/03/03","17:41:17.03",1.4
"3294",40198936,"2022/03/03","17:50:52.49",0.9
"3295",40198944,"2022/03/03","18:01:37.44",0.55
"3296",40199032,"2022/03/03","20:04:47.11",1.3
"3297",40199048,"2022/03/03","20:21:19.12",1.38
"3298",40199056,"2022/03/03","20:26:17.52",1.78
"3299",40199096,"2022/03/03","21:17:16.03",0.85
"3300",40199104,"2022/03/03","21:18:35.38",2.82
"3301",40199112,"2022/03/03","21:37:08.97",1.24
"3302",40199120,"2022/03/03","22:00:11.39",0.71
"3303",40199144,"2022/03/03","22:32:57.86",1.26
"3304",40199152,"2022/03/03","23:26:07.32",0.98
"3305",40199168,"2022/03/03","23:37:42.42",0.06
"3306",37400284,"2022/03/04","00:09:56.27",0.02
"3307",40199200,"2022/03/04","01:08:13.63",0.54
"3308",40199208,"2022/03/04","01:13:59.71",1.45
"3309",40199216,"2022/03/04","01:18:41.98",1.15
"3310",40199232,"2022/03/04","01:27:38.25",0.73
"3311",40199240,"2022/03/04","01:36:23.26",1.18
"3312",40199248,"2022/03/04","01:37:12.16",1.35
"3313",40199288,"2022/03/04","03:20:45.89",1.22
"3314",40199296,"2022/03/04","03:53:43.78",0.66
"3315",40199304,"2022/03/04","04:30:08.12",1.03
"3316",40199312,"2022/03/04","04:37:35.66",0.64
"3317",40199320,"2022/03/04","04:42:13.42",0.08
"3318",40199328,"2022/03/04","04:48:28.46",1.06
"3319",40199352,"2022/03/04","06:12:33.02",1.61
"3320",40199344,"2022/03/04","06:15:56.07",0.52
"3321",40199368,"2022/03/04","08:42:59.52",0.52
"3322",40199384,"2022/03/04","11:10:26.65",0.74
"3323",40199392,"2022/03/04","11:27:51.71",0.38
"3324",40199400,"2022/03/04","11:44:42.44",0.71
"3325",40199416,"2022/03/04","12:11:00.37",0.59
"3326",40199432,"2022/03/04","12:54:07.35",0.66
"3327",40199440,"2022/03/04","13:03:21.64",0.58
"3328",40199448,"2022/03/04","13:19:59.29",0.23
"3329",40199480,"2022/03/04","14:15:43.31",1.06
"3330",40199496,"2022/03/04","14:48:10.19",0.8
"3331",40199568,"2022/03/04","16:42:14.76",1.13
"3332",40199584,"2022/03/04","18:00:28.80",2.12
"3333",40199592,"2022/03/04","18:03:31.62",1.72
"3334",40199600,"2022/03/04","18:08:13.84",1.12
"3335",40199608,"2022/03/04","18:10:41.78",0.81
"3336",40199616,"2022/03/04","18:17:35.37",0.78
"3337",40199632,"2022/03/04","18:33:14.58",1.03
"3338",40199640,"2022/03/04","19:04:46.90",1.86
"3339",40199648,"2022/03/04","19:22:58.93",0.65
"3340",40199656,"2022/03/04","19:34:18.96",0.74
"3341",40199664,"2022/03/04","19:51:22.45",1.55
"3342",40199696,"2022/03/04","21:20:43.53",0.86
"3343",40199704,"2022/03/04","21:40:52.14",0.83
"3344",40199720,"2022/03/04","22:51:26.56",0.97
"3345",40199736,"2022/03/04","23:16:10.68",0.97
"3346",40199744,"2022/03/04","23:26:11.31",1.12
"3347",40199752,"2022/03/04","23:29:07.70",1.03
"3348",40199760,"2022/03/04","23:44:26.50",0.94
"3349",40199816,"2022/03/05","01:47:35.30",0.91
"3350",40199824,"2022/03/05","01:50:22.07",0.72
"3351",40199840,"2022/03/05","02:20:58.97",0.09
"3352",40199872,"2022/03/05","04:08:48.35",1.13
"3353",40199880,"2022/03/05","05:08:51.51",0.34
"3354",40199888,"2022/03/05","05:19:36.20",1.65
"3355",40199904,"2022/03/05","06:05:09.38",1.08
"3356",40199912,"2022/03/05","06:09:33.60",1.52
"3357",40199920,"2022/03/05","06:54:01.14",1.3
"3358",40199928,"2022/03/05","07:17:04.67",0.86
"3359",37489845,"2022/03/05","07:17:43.21",0.75
"3360",40199944,"2022/03/05","07:33:39.46",1.25
"3361",40199936,"2022/03/05","07:33:39.72",1.05
"3362",40199952,"2022/03/05","07:34:23.11",0.9
"3363",40199968,"2022/03/05","08:07:15.87",0.76
"3364",40199976,"2022/03/05","08:24:33.33",1.21
"3365",37489789,"2022/03/05","08:24:34.48",1.25
"3366",40199984,"2022/03/05","08:26:04.07",1.1
"3367",40199992,"2022/03/05","08:26:13.55",1.04
"3368",40200000,"2022/03/05","08:33:20.28",0.75
"3369",40200008,"2022/03/05","08:58:26.79",0.97
"3370",40200016,"2022/03/05","09:26:33.64",1.6
"3371",40200024,"2022/03/05","09:34:04.92",1.95
"3372",40200032,"2022/03/05","09:55:49.58",1.67
"3373",40200048,"2022/03/05","10:04:12.02",0.61
"3374",40200040,"2022/03/05","10:04:19.37",1.45
"3375",40200056,"2022/03/05","10:08:22.56",0.71
"3376",40200064,"2022/03/05","10:49:12.74",1.38
"3377",40200072,"2022/03/05","11:02:16.16",3.27
"3378",40200080,"2022/03/05","11:23:20.15",1.04
"3379",40200088,"2022/03/05","11:36:34.25",1.56
"3380",40200096,"2022/03/05","11:40:56.59",1.34
"3381",37489869,"2022/03/05","12:58:27.53",0.56
"3382",40200104,"2022/03/05","12:58:40.17",1.05
"3383",40200112,"2022/03/05","13:01:18.06",0.85
"3384",40200120,"2022/03/05","13:11:51.53",1.1
"3385",40200176,"2022/03/05","16:04:19.33",1.1
"3386",40200184,"2022/03/05","16:43:22.39",1.54
"3387",40200192,"2022/03/05","16:56:14.95",1.15
"3388",40200200,"2022/03/05","17:21:53.49",0.66
"3389",40200224,"2022/03/05","17:57:20.66",0.74
"3390",40200280,"2022/03/05","19:13:45.75",1.44
"3391",40200288,"2022/03/05","19:27:19.26",1.18
"3392",40200296,"2022/03/05","19:30:17.44",1.47
"3393",40200304,"2022/03/05","19:38:06.78",1.02
"3394",40200344,"2022/03/05","20:56:43.44",1.85
"3395",40200352,"2022/03/05","20:59:00.48",1.25
"3396",40200376,"2022/03/05","22:10:21.49",1.23
"3397",40200384,"2022/03/05","22:38:01.41",1.09
"3398",40200400,"2022/03/05","22:52:45.89",1.18
"3399",40200408,"2022/03/05","23:40:53.89",1.22
"3400",40200416,"2022/03/06","00:14:17.22",0.82
"3401",40200440,"2022/03/06","00:33:16.93",1.76
"3402",40200464,"2022/03/06","02:46:54.30",1.95
"3403",40200472,"2022/03/06","03:02:47.52",2.16
"3404",40200480,"2022/03/06","03:49:08.27",0.97
"3405",40200488,"2022/03/06","05:10:54.06",1.08
"3406",40200496,"2022/03/06","05:31:46.75",1.1
"3407",40200504,"2022/03/06","05:45:00.08",1.03
"3408",40200512,"2022/03/06","05:55:13.52",1.51
"3409",40200528,"2022/03/06","06:52:27.38",0.66
"3410",40200536,"2022/03/06","07:39:13.88",1.06
"3411",37489853,"2022/03/06","08:02:17.62",1.19
"3412",40200544,"2022/03/06","08:02:18.39",1.28
"3413",40200552,"2022/03/06","08:03:24.63",1.46
"3414",40200560,"2022/03/06","08:28:53.85",0.4
"3415",40200576,"2022/03/06","10:35:44.55",1.57
"3416",40200672,"2022/03/06","12:10:12.45",1.25
"3417",40200680,"2022/03/06","14:23:16.96",0.89
"3418",40200704,"2022/03/06","15:04:49.95",1
"3419",40200712,"2022/03/06","15:07:39.46",0.53
"3420",40200720,"2022/03/06","15:11:08.96",1.13
"3421",40200728,"2022/03/06","15:35:18.35",0.65
"3422",40200736,"2022/03/06","15:37:07.57",1.51
"3423",40200744,"2022/03/06","15:39:03.35",1.12
"3424",40200752,"2022/03/06","15:45:12.85",0.78
"3425",40200760,"2022/03/06","16:40:15.68",0.66
"3426",40200776,"2022/03/06","16:41:30.74",1.25
"3427",40200784,"2022/03/06","16:42:43.36",0.63
"3428",40200792,"2022/03/06","16:53:20.56",2.16
"3429",40200808,"2022/03/06","17:19:42.55",0.95
"3430",40200816,"2022/03/06","17:28:06.58",0.86
"3431",40200824,"2022/03/06","17:47:05.07",0.68
"3432",40200840,"2022/03/06","18:58:00.68",1.17
"3433",40200856,"2022/03/06","19:12:10.31",1.74
"3434",40200880,"2022/03/06","19:57:49.36",1.87
"3435",40200888,"2022/03/06","20:49:18.21",1.9
"3436",40200912,"2022/03/06","21:18:15.71",0.8
"3437",40200920,"2022/03/06","21:19:04.43",0.64
"3438",40200936,"2022/03/06","22:11:57.23",0.53
"3439",40200952,"2022/03/06","22:15:56.04",0.59
"3440",40200960,"2022/03/06","22:33:31.16",0.9
"3441",40200976,"2022/03/06","22:37:51.70",0.94
"3442",40200992,"2022/03/06","23:09:25.27",1.28
"3443",40201008,"2022/03/06","23:23:37.55",0.71
"3444",40201016,"2022/03/06","23:35:48.19",0.87
"3445",40201032,"2022/03/07","00:17:39.49",1.24
"3446",40201048,"2022/03/07","01:18:40.16",0.41
"3447",40201072,"2022/03/07","03:05:17.85",0.81
"3448",40201080,"2022/03/07","03:06:40.22",0.86
"3449",40201096,"2022/03/07","03:43:35.28",1.6
"3450",40201104,"2022/03/07","04:35:01.17",0.36
"3451",40201128,"2022/03/07","04:57:02.41",1.04
"3452",40201168,"2022/03/07","08:39:49.51",1.91
"3453",40201184,"2022/03/07","09:20:16.83",1.59
"3454",40201192,"2022/03/07","10:09:21.46",1.09
"3455",40201224,"2022/03/07","13:10:20.77",1.28
"3456",40201248,"2022/03/07","14:17:52.09",1.12
"3457",40201256,"2022/03/07","14:55:58.97",1.14
"3458",40201288,"2022/03/07","15:17:59.66",1.19
"3459",40201296,"2022/03/07","15:30:07.92",0.28
"3460",40201312,"2022/03/07","15:37:47.02",1.48
"3461",40201328,"2022/03/07","15:51:23.04",1.45
"3462",40201352,"2022/03/07","16:46:32.13",0.95
"3463",40201472,"2022/03/07","18:47:50.61",0.83
"3464",40201512,"2022/03/07","19:15:01.21",1.28
"3465",40201536,"2022/03/07","20:01:12.34",1.27
"3466",40201544,"2022/03/07","20:10:15.13",0.75
"3467",40201576,"2022/03/07","20:36:06.28",0.84
"3468",40201592,"2022/03/07","20:46:46.71",1.49
"3469",40201608,"2022/03/07","20:59:59.85",0.74
"3470",40201624,"2022/03/07","21:18:07.98",1.01
"3471",40201640,"2022/03/07","21:35:20.62",1.52
"3472",40201656,"2022/03/07","21:47:13.69",0.76
"3473",40201672,"2022/03/07","22:20:43.38",0.82
"3474",37401084,"2022/03/07","22:20:51.46",1.18
"3475",37401092,"2022/03/07","22:20:55.83",1.23
"3476",40201680,"2022/03/07","22:29:14.06",0.39
"3477",40201704,"2022/03/07","22:30:30.69",1.72
"3478",40201736,"2022/03/07","23:03:20.86",0.95
"3479",40201776,"2022/03/07","23:30:49.17",1.29
"3480",40201832,"2022/03/07","23:54:44.27",0.96
"3481",40201824,"2022/03/07","23:54:45.53",0.93
"3482",40201856,"2022/03/08","00:32:35.62",0.65
"3483",40201912,"2022/03/08","04:30:54.90",1.07
"3484",40201920,"2022/03/08","04:33:56.81",1.23
"3485",40201936,"2022/03/08","05:24:30.41",0.83
"3486",40201944,"2022/03/08","05:28:11.29",0.58
"3487",40201952,"2022/03/08","05:41:20.71",1.38
"3488",40201968,"2022/03/08","05:48:53.36",1.4
"3489",40201960,"2022/03/08","05:49:08.31",1.14
"3490",40201984,"2022/03/08","06:07:53.65",0.87
"3491",40202000,"2022/03/08","06:28:55.67",0.37
"3492",40202008,"2022/03/08","06:59:43.41",1.32
"3493",40202016,"2022/03/08","07:00:49.14",1.38
"3494",37489893,"2022/03/08","07:01:07.10",1.35
"3495",37489901,"2022/03/08","07:01:12.50",1.33
"3496",37489909,"2022/03/08","07:01:18.04",1.22
"3497",40202024,"2022/03/08","07:21:43.98",0.93
"3498",40202032,"2022/03/08","07:56:45.89",0.75
"3499",40202048,"2022/03/08","08:28:30.43",0.33
"3500",40202072,"2022/03/08","09:57:28.62",0.77
"3501",40202080,"2022/03/08","10:39:16.58",0.97
"3502",40202088,"2022/03/08","10:47:33.01",0.83
"3503",40202096,"2022/03/08","11:30:42.33",1.33
"3504",40202152,"2022/03/08","14:38:48.79",0.19
"3505",40202160,"2022/03/08","14:44:50.55",0.68
"3506",37489877,"2022/03/08","14:45:12.71",0.36
"3507",40202208,"2022/03/08","15:46:03.23",2.1
"3508",40202216,"2022/03/08","15:58:58.82",0.7
"3509",40202232,"2022/03/08","16:19:42.99",0.72
"3510",40202248,"2022/03/08","16:35:28.65",1.03
"3511",40202432,"2022/03/08","19:45:35.84",1.81
"3512",40202448,"2022/03/08","20:06:02.18",1.67
"3513",40202472,"2022/03/08","20:40:14.63",0.41
"3514",40202624,"2022/03/08","22:21:05.56",1.25
"3515",40202648,"2022/03/08","22:30:22.02",0.31
"3516",37490141,"2022/03/08","22:30:22.30",1
"3517",40202672,"2022/03/08","22:48:24.96",0.57
"3518",40202688,"2022/03/08","22:55:23.30",0.22
"3519",40202752,"2022/03/08","23:30:54.17",0.47
"3520",40202776,"2022/03/08","23:50:21.36",1.89
"3521",40202784,"2022/03/08","23:56:52.27",0.71
"3522",40202824,"2022/03/09","00:19:04.65",1.77
"3523",40202848,"2022/03/09","00:27:37.09",1.54
"3524",40202872,"2022/03/09","00:46:45.38",0.94
"3525",40202888,"2022/03/09","01:04:04.81",0.47
"3526",40202896,"2022/03/09","01:11:49.56",0.59
"3527",40202928,"2022/03/09","01:58:15.41",0.43
"3528",40202960,"2022/03/09","02:20:55.67",0.99
"3529",40203024,"2022/03/09","04:00:20.86",0.49
"3530",40203032,"2022/03/09","04:00:40.48",0.86
"3531",40203048,"2022/03/09","04:21:41.89",0.21
"3532",40203056,"2022/03/09","04:47:21.87",0.49
"3533",40203080,"2022/03/09","05:56:55.52",1
"3534",40203096,"2022/03/09","06:31:11.92",0.97
"3535",37490157,"2022/03/09","07:20:45.63",0.1
"3536",40203128,"2022/03/09","07:21:06.76",0.72
"3537",40203120,"2022/03/09","07:22:10.91",1.18
"3538",37490181,"2022/03/09","07:22:17.14",1.56
"3539",40203136,"2022/03/09","08:08:53.71",0.67
"3540",40203144,"2022/03/09","08:44:00.94",1.04
"3541",40203152,"2022/03/09","08:54:42.28",0.58
"3542",40203160,"2022/03/09","08:57:49.59",1
"3543",40203168,"2022/03/09","09:17:08.00",0.6
"3544",40203176,"2022/03/09","09:29:17.15",0.8
"3545",40203184,"2022/03/09","09:37:01.72",1.83
"3546",40203192,"2022/03/09","09:40:45.37",1.35
"3547",40203200,"2022/03/09","10:35:32.25",0.75
"3548",40203208,"2022/03/09","10:50:06.98",0.8
"3549",40203216,"2022/03/09","11:11:45.99",0.69
"3550",37490173,"2022/03/09","11:11:54.39",0.74
"3551",40203224,"2022/03/09","11:43:13.52",0.83
"3552",40203232,"2022/03/09","12:16:11.43",1.2
"3553",40203248,"2022/03/09","12:31:11.88",0.95
"3554",40203272,"2022/03/09","13:32:57.43",0.62
"3555",40203280,"2022/03/09","13:33:28.03",1.09
"3556",40203384,"2022/03/09","16:53:49.16",0.88
"3557",40203416,"2022/03/09","17:17:16.01",0.85
"3558",40203424,"2022/03/09","17:29:54.06",0.68
"3559",40203432,"2022/03/09","17:36:06.64",0.65
"3560",40203448,"2022/03/09","17:43:08.72",1.43
"3561",40203512,"2022/03/09","19:10:30.72",1.65
"3562",40203504,"2022/03/09","19:13:40.70",0.49
"3563",40203552,"2022/03/09","19:49:44.00",0.56
"3564",40203576,"2022/03/09","19:58:17.22",1.64
"3565",40203616,"2022/03/09","20:48:12.91",1.08
"3566",40203632,"2022/03/09","21:09:23.88",0.86
"3567",40203640,"2022/03/09","21:17:58.88",1.12
"3568",40203656,"2022/03/09","21:33:39.94",1.96
"3569",37401564,"2022/03/09","21:33:50.46",1.82
"3570",40203664,"2022/03/09","21:36:00.73",1.48
"3571",40203688,"2022/03/09","21:44:57.62",1.56
"3572",40203680,"2022/03/09","21:47:05.82",0.65
"3573",40203712,"2022/03/09","21:58:25.91",0.28
"3574",37490189,"2022/03/09","21:58:31.71",0.16
"3575",40203720,"2022/03/09","22:00:16.24",0.54
"3576",40203760,"2022/03/09","22:42:23.85",1.04
"3577",40203776,"2022/03/09","23:01:22.72",1.82
"3578",40203832,"2022/03/09","23:44:30.86",1.11
"3579",40203848,"2022/03/09","23:55:25.67",1.8
"3580",40203856,"2022/03/09","23:55:39.47",1.7
"3581",40203864,"2022/03/09","23:59:07.73",0.49
"3582",40203880,"2022/03/10","00:31:57.50",0.76
"3583",40203888,"2022/03/10","00:44:04.18",0.85
"3584",40203920,"2022/03/10","01:55:56.91",1.28
"3585",40203928,"2022/03/10","01:57:15.96",1.29
"3586",40203944,"2022/03/10","02:23:16.34",0.29
"3587",40203952,"2022/03/10","02:47:05.65",1.2
"3588",40203976,"2022/03/10","03:18:53.62",0.99
"3589",37490221,"2022/03/10","03:19:14.85",0.69
"3590",40204008,"2022/03/10","03:47:43.46",1.78
"3591",40204032,"2022/03/10","04:16:17.98",0.83
"3592",40204056,"2022/03/10","04:57:58.84",0.77
"3593",40204080,"2022/03/10","05:30:35.52",0.87
"3594",40204088,"2022/03/10","06:03:20.29",0.54
"3595",37490205,"2022/03/10","06:03:23.38",0.58
"3596",37490197,"2022/03/10","06:03:45.63",0.57
"3597",40204104,"2022/03/10","06:36:46.06",0.6
"3598",40204112,"2022/03/10","06:39:12.33",1.57
"3599",40204120,"2022/03/10","07:00:30.71",0.25
"3600",40204128,"2022/03/10","07:33:12.56",0.7
"3601",40204144,"2022/03/10","09:35:42.29",1.21
"3602",40204152,"2022/03/10","09:46:48.44",1.11
"3603",37490213,"2022/03/10","09:46:49.51",0.37
"3604",40204160,"2022/03/10","09:58:26.75",1.04
"3605",40204168,"2022/03/10","11:04:26.14",1.7
"3606",40204184,"2022/03/10","11:59:52.80",1.02
"3607",40204192,"2022/03/10","12:05:15.47",0.95
"3608",40204200,"2022/03/10","12:43:50.10",1.13
"3609",40204208,"2022/03/10","13:25:39.90",1.22
"3610",40204232,"2022/03/10","14:32:17.61",0.87
"3611",40204256,"2022/03/10","14:53:32.75",1.13
"3612",40204272,"2022/03/10","15:12:53.74",0.65
"3613",40204280,"2022/03/10","15:21:59.42",0.45
"3614",40204296,"2022/03/10","15:21:59.44",0.47
"3615",40204304,"2022/03/10","15:29:04.03",1.26
"3616",40204312,"2022/03/10","15:56:13.17",1.53
"3617",40204320,"2022/03/10","16:07:30.92",0.82
"3618",40204328,"2022/03/10","16:38:17.08",1.54
"3619",40204352,"2022/03/10","17:04:07.43",1.19
"3620",40204368,"2022/03/10","17:39:00.45",0.69
"3621",40204384,"2022/03/10","17:46:01.32",0.85
"3622",40204424,"2022/03/10","18:20:21.36",2.19
"3623",40204432,"2022/03/10","18:25:41.62",1.06
"3624",40204440,"2022/03/10","18:38:58.50",0.99
"3625",40204456,"2022/03/10","19:19:26.34",0.67
"3626",37490309,"2022/03/10","21:26:51.86",0.89
"3627",40204560,"2022/03/10","21:26:56.44",1.03
"3628",40204568,"2022/03/10","21:36:00.20",1.72
"3629",40204576,"2022/03/10","21:48:38.47",0.6
"3630",40204592,"2022/03/10","21:56:34.86",0.99
"3631",40204632,"2022/03/10","22:44:11.13",0.78
"3632",37490405,"2022/03/10","22:44:22.24",0.54
"3633",40204672,"2022/03/10","22:59:59.56",1.09
"3634",37490397,"2022/03/10","23:20:50.16",0.57
"3635",40204704,"2022/03/10","23:20:57.13",1.42
"3636",40204712,"2022/03/10","23:38:45.34",1.72
"3637",40204800,"2022/03/11","05:01:43.11",0.75
"3638",40204808,"2022/03/11","05:21:24.16",0.83
"3639",40204816,"2022/03/11","05:34:23.49",1.04
"3640",40204832,"2022/03/11","05:45:00.81",1.34
"3641",40204840,"2022/03/11","06:08:51.62",1.2
"3642",40204864,"2022/03/11","06:37:05.15",1.03
"3643",40204872,"2022/03/11","07:29:24.87",1.26
"3644",40204880,"2022/03/11","08:03:58.63",1.06
"3645",40204896,"2022/03/11","08:29:11.30",1
"3646",40204912,"2022/03/11","09:32:07.31",1
"3647",40204920,"2022/03/11","09:32:54.19",0.87
"3648",40204928,"2022/03/11","10:21:13.61",0.88
"3649",40204936,"2022/03/11","10:31:20.45",0.59
"3650",40204944,"2022/03/11","11:25:55.36",1.05
"3651",40204952,"2022/03/11","12:16:03.75",0.99
"3652",40204968,"2022/03/11","12:48:34.98",0.56
"3653",40204976,"2022/03/11","12:50:58.01",0.49
"3654",40204992,"2022/03/11","13:03:16.65",1.66
"3655",40205000,"2022/03/11","13:09:52.05",2.15
"3656",40205072,"2022/03/11","14:37:58.52",0.74
"3657",40205080,"2022/03/11","14:55:59.79",0.71
"3658",40205136,"2022/03/11","15:49:37.87",1.02
"3659",40205160,"2022/03/11","15:59:44.71",0.56
"3660",40205168,"2022/03/11","16:04:46.33",0.84
"3661",40205184,"2022/03/11","16:08:22.52",1.96
"3662",40205248,"2022/03/11","17:28:07.35",0.38
"3663",40205264,"2022/03/11","17:38:56.45",0.67
"3664",40205288,"2022/03/11","17:58:27.59",1.62
"3665",40205352,"2022/03/11","19:40:04.66",1.89
"3666",40205384,"2022/03/11","20:09:24.18",0.87
"3667",40205392,"2022/03/11","20:13:22.69",2.44
"3668",40205400,"2022/03/11","20:16:14.71",0.63
"3669",40205432,"2022/03/11","21:27:45.35",0.92
"3670",40205456,"2022/03/11","22:05:07.89",1.48
"3671",40205464,"2022/03/11","22:16:47.29",0.91
"3672",40205488,"2022/03/11","22:38:49.09",0.71
"3673",40205504,"2022/03/11","22:58:52.18",0.52
"3674",40205512,"2022/03/11","23:33:20.31",1.37
"3675",40205560,"2022/03/12","00:11:38.20",1.01
"3676",40205584,"2022/03/12","00:44:06.12",0.5
"3677",40205600,"2022/03/12","01:16:05.84",1.22
"3678",40205624,"2022/03/12","02:24:53.65",1.89
"3679",40205656,"2022/03/12","03:41:51.76",0.79
"3680",40205672,"2022/03/12","04:45:47.80",1.95
"3681",40205680,"2022/03/12","05:13:08.19",0.37
"3682",40205696,"2022/03/12","05:15:46.78",2.49
"3683",40205728,"2022/03/12","07:02:43.21",0.46
"3684",40205752,"2022/03/12","08:13:33.51",0.63
